Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GW,BR,2025,0.56667
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GW,BR,2030,0.56667
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GW,BR,2035,0.56667
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GW,BR,2040,0.56667
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GW,BR,2045,0.56667
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GW,BR,2050,0.56667
Power,Installed capacity by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GW,BR,2025,0.2373
Power,Installed capacity by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GW,BR,2030,0.2373
Power,Installed capacity by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GW,BR,2035,0.2373
Power,Installed capacity by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GW,BR,2040,0.2373
Power,Installed capacity by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GW,BR,2045,0.2373
Power,Installed capacity by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GW,BR,2050,0.2373
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GW,BR,2025,3.11456
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GW,BR,2030,3.11456
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GW,BR,2035,3.11456
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GW,BR,2040,3.11456
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GW,BR,2045,3.11456
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GW,BR,2050,3.11456
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GW,BR,2025,1.21226
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GW,BR,2030,1.21226
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GW,BR,2035,1.21226
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GW,BR,2040,1.21226
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GW,BR,2045,1.21226
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GW,BR,2050,1.21226
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GW,BR,2025,10.30875
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GW,BR,2030,10.30875
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GW,BR,2035,10.30875
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GW,BR,2040,10.30875
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GW,BR,2045,10.30875
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GW,BR,2050,10.30875
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GW,BR,2025,3.2479
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GW,BR,2030,3.2479
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GW,BR,2035,3.2479
