Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,ES,2050,0.03124
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,GO,2025,0.01001
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,GO,2030,2.39525
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,GO,2035,3.27756
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,GO,2040,0.00033
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,GO,2045,0.09015
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,GO,2050,0.74023
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MA,2025,0.02015
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MA,2030,0.00015
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MA,2035,0.40547
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MA,2040,1.20646
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MA,2045,0.82655
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MA,2050,0.90886
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MG,2025,0.00479
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MG,2030,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MG,2035,0.12522
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MG,2040,0.00044
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MG,2045,1.61889
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MG,2050,1.67851
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MS,2025,0.01741
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MS,2030,0.95195
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MS,2035,1.26713
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MS,2040,0.00016
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MS,2045,0.00051
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MS,2050,0.05547
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MT,2025,0.01188
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MT,2030,5.45697
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MT,2035,0.00104
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MT,2040,0.00039
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MT,2045,0.01191
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,MT,2050,1.0892
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PA,2025,0.03922
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PA,2030,2.64616
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PA,2035,1.80651
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PA,2040,0.00221
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PA,2045,1.08839
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PA,2050,0.10103
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PB,2025,0.00171
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PB,2030,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PB,2035,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PB,2040,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PB,2045,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PB,2050,0.00044
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PE,2025,0.00426
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PE,2030,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PE,2035,8e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PE,2040,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PE,2045,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PE,2050,0.00919
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PI,2025,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PI,2030,0.00033
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PI,2035,0.00013
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PI,2040,0.00013
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PI,2045,0.00023
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PI,2050,0.00058
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PR,2025,0.01408
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PR,2030,0.30823
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PR,2035,0.8633
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PR,2040,1.67668
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PR,2045,1.76184
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,PR,2050,1.20879
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RJ,2025,0.01104
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RJ,2030,0.73007
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RJ,2035,0.97471
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RJ,2040,0.72968
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RJ,2045,0.16146
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RJ,2050,3.61253
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RN,2025,0.00105
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RN,2030,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RN,2035,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RN,2040,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RN,2045,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RN,2050,0.00063
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RO,2025,0.01108
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RO,2030,0.00056
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RO,2035,0.00099
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RO,2040,0.09043
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RO,2045,1.54778
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RO,2050,1.09389
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RR,2025,0.00379
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RR,2030,5e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RR,2035,0.00013
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RR,2040,0.00296
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RR,2045,0.52176
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RR,2050,1.15807
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RS,2025,0.00573
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RS,2030,0.37865
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RS,2035,2.83774
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RS,2040,1.14522
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RS,2045,0.6341
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,RS,2050,2.70313
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SC,2025,0.00391
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SC,2030,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SC,2035,0.00146
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SC,2040,0.00023
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SC,2045,0.00015
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SC,2050,0.05401
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SE,2025,0.00414
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SE,2030,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SE,2035,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SE,2040,0.00012
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SE,2045,0.0001
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SE,2050,0.14312
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SP,2025,0.00993
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SP,2030,0.87069
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SP,2035,0.23721
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SP,2040,8.2501
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SP,2045,11.53732
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,SP,2050,11.60448
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,TO,2025,0.01812
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,TO,2030,0.37886
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,TO,2035,1.23654
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,TO,2040,0.00196
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,TO,2045,0.31943
Energy supply and use,"Solar, wind and battery average annual capacity additions",Solar photovoltaic,Utility-scale,Electricity generation (public service),NA,NA,GW,TO,2050,0.17887
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RJ,2025,0.00043
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RJ,2030,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RJ,2035,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RJ,2040,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RJ,2045,0.00016
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RJ,2050,0.00132
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RN,2025,0.00111
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RN,2030,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RN,2035,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RN,2040,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RN,2045,0.00032
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RN,2050,0.00275
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RS,2025,0.00058
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RS,2030,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RS,2035,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RS,2040,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RS,2045,0.0002
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Offshore,Electricity generation (public service),NA,NA,GW,RS,2050,0.00162
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AC,2025,0.00509
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AC,2030,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AC,2035,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AC,2040,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AC,2045,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AC,2050,0.00752
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AL,2025,0.00499
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AL,2030,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AL,2035,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AL,2040,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AL,2045,9e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AL,2050,0.01649
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AM,2025,0.00126
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AM,2030,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AM,2035,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AM,2040,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AM,2045,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AM,2050,0.00203
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AP,2025,0.00313
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AP,2030,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AP,2035,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AP,2040,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AP,2045,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,AP,2050,0.00381
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,BA,2025,0.01157
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,BA,2030,0.00054
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,BA,2035,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,BA,2040,0.00011
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,BA,2045,0.00056
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,BA,2050,0.01616
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,CE,2025,0.01031
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,CE,2030,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,CE,2035,8e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,CE,2040,0.00014
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,CE,2045,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,CE,2050,0.0172
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,ES,2025,0.00263
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,ES,2030,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,ES,2035,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,ES,2040,0.00013
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,ES,2045,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,ES,2050,0.00532
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,GO,2025,0.01492
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,GO,2030,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,GO,2035,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,GO,2040,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,GO,2045,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,GO,2050,0.02352
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MA,2025,0.00797
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MA,2030,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MA,2035,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MA,2040,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MA,2045,5e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MA,2050,0.01284
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MG,2025,0.01407
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MG,2030,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MG,2035,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MG,2040,8e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MG,2045,8e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MG,2050,0.02127
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MS,2025,0.01651
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MS,2030,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MS,2035,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MS,2040,8e-05
