Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GWh,BR,2050,11540.03549
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GWh,BR,2025,11621.89599
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GWh,BR,2030,11621.89599
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GWh,BR,2035,11621.89599
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GWh,BR,2040,11621.89599
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GWh,BR,2045,11621.89599
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GWh,BR,2050,11621.89599
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GWh,BR,2025,13343.77723
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GWh,BR,2030,13343.77723
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GWh,BR,2035,13343.77723
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GWh,BR,2040,13343.77723
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GWh,BR,2045,13343.77723
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GWh,BR,2050,13343.77723
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GWh,BR,2025,0.0
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GWh,BR,2030,0.0
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GWh,BR,2035,1.20396
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GWh,BR,2040,14.98992
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GWh,BR,2045,3.90179
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GWh,BR,2050,4.39593
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GWh,BR,2025,12399.44775
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GWh,BR,2030,14621.36536
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GWh,BR,2035,9462.64327
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GWh,BR,2040,11039.62488
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GWh,BR,2045,4341.77935
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GWh,BR,2050,9722.76752
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Nuclear,N/A,GWh,BR,2025,11817.03327
